S.No	disease_name	microbe_scientific_name	tax_rank_name	microbe_ncbi_tax_id	experimental_method_name	samples_origin_name	relationship_name	subjects_number	subjects_group_one	subjects_group_two	mean_age_group_one	mean_age_group_two	males_number	females_number	group_one	group_two	disease_type_name	disease_subtype	disease_mesh_id	disease_mesh_heading	host_species_name	publication_PMID	publication_doi	publication_first_author	publication_corresponding_author_mail	publication_title	publication_journal	publication_year	comments	microbe_com_contaminant
4703	Lung Neoplasms	Sutterella	Genus	40544	16S rRNA sequencing	Stool	Decreased	60	30	33	61	50	22	38	Lung Cancer	Healthy Controls	Cancers	undefined	MESH:D008175	Lung neoplasms	Homo sapiens	31065547	10.3389/fcimb.2019.00112	He Zhuang	slliu@hrbmu.edu.cn	Dysbiosis of the Gut Microbiome in Lung Cancer	Frontiers in Cellular and Infection Microbiology	2019	LEfSe analysis	false
4704	Coronary Heart Disease	Chlamydia pneumoniae	Species	83558	ELISA	Blood	Present	142	92	50	null	null	119	23	Coronary Heart Disease	Healthy Controls	Cardiovascular diseases	undefined	MESH:D003327	Coronary Disease	Homo sapiens	31088358	10.1186/s12872-019-1099-y	Lei Xue	wangxiaojuan72@21cn.com	Clinical study of chlamydia pneumoniae infection in patients with coronary heart disease	BMC Cardiovascular Disorders	2019	null	false
4705	Liver Neoplasms	Acinetobacter	Genus	469	16S rRNA sequencing	Serum	Increased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	true
4706	Liver Neoplasms	Akkermansia	Genus	239934	16S rRNA sequencing	Serum	Decreased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	false
4707	Liver Neoplasms	Bifidobacterium	Genus	1678	16S rRNA sequencing	Serum	Decreased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	false
4708	Liver Neoplasms	Enterococcus	Genus	1350	16S rRNA sequencing	Serum	Decreased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	true
4709	Liver Neoplasms	Klebsiella	Genus	570	16S rRNA sequencing	Serum	Increased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	false
4710	Liver Neoplasms	Prevotella	Genus	838	16S rRNA sequencing	Serum	Decreased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	true
4711	Liver Neoplasms	Pseudomonas	Genus	286	16S rRNA sequencing	Serum	Decreased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	true
4712	Liver Neoplasms	Staphylococcus	Genus	1279	16S rRNA sequencing	Serum	Increased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	true
4713	Liver Neoplasms	Streptococcus	Genus	1301	16S rRNA sequencing	Serum	Decreased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	true
4714	Liver Neoplasms	Trabulsiella	Genus	158851	16S rRNA sequencing	Serum	Increased	560	158	402	null	null	368	192	Liver cancer	Healthy Controls	Cancers	undefined	MESH:D008113	Liver neoplasms	Homo sapiens	31101866	10.1038/s41598-019-44012-w	Cho EJ	tspark@stats.snu.ac.kr	Circulating Microbiota-Based Metagenomic Signature for Detection of Hepatocellular Carcinoma	Scientific Reports	2019	with adjustment of age and sex covariates	false
4715	Colorectal Neoplasms	Actinomyces viscosus	Species	1656	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4716	Colorectal Neoplasms	Lancefieldella parvula	Species	1382	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4717	Colorectal Neoplasms	Lancefieldella parvula	Species	1382	qPCR	Stool	Increased	146	73	73	null	null	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4718	Colorectal Neoplasms	Bifidobacterium longum subsp. longum	Species	1679	Shotgun metagenomics sequencing	Stool	Decreased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4719	Colorectal Neoplasms	Bilophila wadsworthia	Species	35833	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4720	Colorectal Neoplasms	Collinsella aerofaciens	Species	74426	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4721	Colorectal Neoplasms	Desulfovibrio vietnamensis	Species	201571	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4722	Colorectal Neoplasms	Dorea longicatena	Species	88431	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4723	Colorectal Neoplasms	Dorea longicatena	Species	88431	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4724	Colorectal Neoplasms	Fusobacterium nucleatum subsp. nucleatum	Subspecies	76856	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4725	Colorectal Neoplasms	Fusobacterium nucleatum subsp. nucleatum	Subspecies	76856	Shotgun metagenomics sequencing	Stool	Increased	362	111	251	63.76	64.65	null	null	Colorectal cancer stage I/II	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4726	Colorectal Neoplasms	Fusobacterium nucleatum subsp. nucleatum	Subspecies	76856	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4727	Colorectal Neoplasms	Gemella morbillorum	Species	29391	Shotgun metagenomics sequencing	Stool	Increased	362	111	251	63.76	64.65	null	null	Colorectal cancer stage I/II	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4728	Colorectal Neoplasms	Gemella morbillorum	Species	29391	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4729	Colorectal Neoplasms	Gemella morbillorum	Species	29391	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4730	Colorectal Neoplasms	Lachnospira eligens	Species	39485	Shotgun metagenomics sequencing	Stool	Decreased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4731	Colorectal Neoplasms	Lachnospira multipara	Species	28051	Shotgun metagenomics sequencing	Stool	Decreased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4732	Colorectal Neoplasms	Lachnospira multipara	Species	28051	Shotgun metagenomics sequencing	Stool	Decreased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4733	Colorectal Neoplasms	Lachnospira multipara	Species	28051	Shotgun metagenomics sequencing	Stool	Decreased	362	111	251	63.76	64.65	null	null	Colorectal cancer stage I/II	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4734	Colorectal Neoplasms	Lactobacillus sanfranciscensis	Species	1625	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4735	Colorectal Neoplasms	Lactobacillus sanfranciscensis	Species	1625	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4736	Colorectal Neoplasms	Parvimonas micra	Species	33033	Shotgun metagenomics sequencing	Stool	Increased	362	111	251	63.76	64.65	null	null	Colorectal cancer stage I/II	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4737	Colorectal Neoplasms	Parvimonas micra	Species	33033	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4738	Colorectal Neoplasms	Peptostreptococcus anaerobius	Species	1261	Shotgun metagenomics sequencing	Stool	Increased	362	111	251	63.76	64.65	null	null	Colorectal cancer stage I/II	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4739	Colorectal Neoplasms	Peptostreptococcus anaerobius	Species	1261	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4740	Colorectal Neoplasms	Peptostreptococcus stomatis	Species	341694	Shotgun metagenomics sequencing	Stool	Increased	325	74	251	59.9	64.65	null	null	Colorectal cancer stage III/IV	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4741	Colorectal Neoplasms	Peptostreptococcus stomatis	Species	341694	Shotgun metagenomics sequencing	Stool	Increased	362	111	251	63.76	64.65	null	null	Colorectal cancer stage I/II	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4742	Colorectal Neoplasms	Phascolarctobacterium succinatutens	Species	626940	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4743	Colorectal Neoplasms	Porphyromonas uenonis	Species	281920	Shotgun metagenomics sequencing	Stool	Decreased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
4744	Colorectal Neoplasms	Desulfovibrio longreachensis	Species	29505	Shotgun metagenomics sequencing	Stool	Increased	324	73	251	64.82	64.65	null	null	Colorectal cancer stage 0 CRC	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	31171880	10.1038/s41591-019-0458-7	Yachida S	syachida@cgi.med.osaka-u.ac.jp	Metagenomic and metabolomic analyses reveal distinct stage-specific phenotypes of the gut microbiota in colorectal cancer	Nature Medicine	2019	null	false
