url,doi,pubmed_id,pmc_id,Notes,Accession Code,flag,flag_detail
https://pubmed.ncbi.nlm.nih.gov/34527604/,10.3389/fcimb.2021.725284,34527604,PMC8435782,,PRJNA736821,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34847963/,10.1186/s40168-021-01188-6,34847963,PMC8630837,,PRJNA736955,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34778099/,10.3389/fcimb.2021.683743,34778099,PMC8581616,,PRJNA737039,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34267209/,10.1038/s41522-021-00231-6,34267209,PMC8282850,,PRJNA737206,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35971134/,10.1186/s13073-022-01099-7,35971134,PMC9377146,,PRJNA737297,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39122767/,10.1038/s41598-024-62463-8,39122767,PMC11316000,,PRJNA737472,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35252022/,10.3389/fcimb.2022.726322,35252022,PMC8891543,,PRJNA738369,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34809575/,10.1186/s12866-021-02387-9,34809575,PMC8607576,,PRJNA738943,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37866373/,10.1016/S2666-5247(23)00213-6,37866373,PMC10620469,,PRJNA739008,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34336719/,10.3389/fcimb.2021.695515,34336719,PMC8317457,,PRJNA739016,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34839801/,10.1080/19490976.2021.1997560,34839801,PMC8632288,,PRJNA739139,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34232082/,10.1128/mSphere.00084-21,34232082,PMC8386398,,PRJNA739252,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35155268/,10.3389/fcimb.2021.724142,35155268,PMC8831826,,PRJNA740113,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34649516/,10.1186/s12866-021-02314-y,34649516,PMC8515726,,PRJNA740337,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34513734/,10.3389/fcimb.2021.724569,34513734,PMC8432295,,PRJNA741386,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34970503/,10.3389/fcimb.2021.730904,34970503,PMC8712931,,PRJNA741471,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34646784/,10.3389/fcimb.2021.719411,34646784,PMC8504578,,PRJNA741688,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39875410/,10.1038/s41598-025-86231-4,39875410,PMC11775180,,PRJNA741774,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34715774/,10.1186/s12866-021-02359-z,34715774,PMC8555202,,PRJNA741803; PRJNA742764,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34228490/,10.1128/IAI.00217-21,34228490,PMC8370679,,PRJNA742046,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35150910/,10.1016/j.ijid.2022.02.011,35150910,PMC8828296,,PRJNA742164,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34294826/,10.1038/s41598-021-94468-y,34294826,PMC8298389,,PRJNA742244,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34844611/,10.1186/s12967-021-03154-0,34844611,PMC8628381,,PRJNA743150,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35019688/,10.1128/spectrum.00425-21,35019688,PMC8754134,,PRJNA743650; PRJNA759070,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34700283/,10.1016/j.ebiom.2021.103639,34700283,PMC8554462,,PRJNA744354,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34976871/,10.3389/fcimb.2021.794610,34976871,PMC8718921,,PRJNA744878,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35323040/,10.1128/mbio.00195-22,35323040,PMC9040816,,PRJNA745160,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35490461/,10.1016/j.ebiom.2022.104033,35490461,PMC9062816,,PRJNA745947,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34923905/,10.1080/19490976.2021.2007042,34923905,PMC8726664,,PRJNA745947,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34414134/,10.3389/fcimb.2021.715475,34414134,PMC8369370,,PRJNA746092,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39870302/,10.1016/j.jare.2025.01.036,39870302,PMC12627878,,PRJNA746094,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34764444/,10.1038/s41564-021-00989-7,34764444,PMC8939874,,PRJNA746305,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34902629/,10.1016/j.jcmgh.2021.12.003,34902629,PMC8802849,,PRJNA746446; PRJNA747151; PRJNA747160,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34282272/,10.1038/s41385-021-00429-z,34282272,,[auto] no PMC full text; none in abstract or mined annotations,N/A,,
https://pubmed.ncbi.nlm.nih.gov/34869058/,10.3389/fcimb.2021.747816,34869058,PMC8635721,,PRJNA747262,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35071026/,10.3389/fcimb.2021.696432,35071026,PMC8766799,,PRJNA747611,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36418957/,10.1186/s12866-022-02698-5,36418957,PMC9686068,,PRJNA747828,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38873612/,10.3389/fimmu.2024.1371118,38873612,PMC11169596,,PRJNA747877,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37701435/,10.3389/fimmu.2023.1227024,37701435,PMC10494536,,PRJNA748229,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35083969/,10.7554/eLife.72801,35083969,PMC8794467,,PRJNA748261; PRJNA748262,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35096646/,10.3389/fcimb.2021.798246,35096646,PMC8798324,,PRJNA748418,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34523979/,10.1128/mSphere.00538-21,34523979,PMC8550141,,PRJNA748448,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35546575/,10.1128/spectrum.00129-22,35546575,PMC9241764,,PRJNA748666,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35544065/,10.1016/S2666-5247(21)00304-9,35544065,PMC9446282,,PRJNA748764,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37069161/,10.1038/s41467-023-37975-y,37069161,PMC10110541,,PRJNA749138,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35633101/,10.1002/mnfr.202101073,35633101,PMC9787944,,PRJNA749643; PRJNA749914,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36289209/,10.1038/s41467-022-34149-0,36289209,PMC9606305,,PRJNA750084; PRJNA798244,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36094193/,10.1128/spectrum.01251-22,36094193,PMC9603634,,PRJNA750353,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35310604/,10.1155/2022/2177884,35310604,PMC8933093,,PRJNA751382,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34965188/,10.1080/19490976.2021.2005407,34965188,PMC8726663,,PRJNA751485,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36123940/,10.1097/MD.0000000000030483,36123940,PMC9478251,,PRJNA751695,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35115705/,10.1038/s41591-021-01655-5,35115705,PMC9330544,,GSE182328; PRJNA751792,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35883066/,10.1186/s12884-022-04923-5,35883066,PMC9316685,,PRJNA751915,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35663464/,10.3389/fcimb.2022.794170,35663464,PMC9160305,,PRJNA751915,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36176576/,10.3389/fcimb.2022.943317,36176576,PMC9513191,,PRJNA751994; PRJNA791752,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34508085/,10.1038/s41467-021-25694-1,34508085,PMC8433213,,PRJNA752006,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36569195/,10.3389/fcimb.2022.1059692,36569195,PMC9774022,,PRJNA752445; PRJNA801894; PRJNA832071; PRJNA866322,MULTI_CODE,Code found in full text with clear deposit/reuse wording nearby. 4 codes on this row — curator may need to identify the primary.
https://pubmed.ncbi.nlm.nih.gov/37199269/,10.1080/0886022X.2023.2209392,37199269,PMC10198007,,PRJNA752445; PRJNA832071,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35190583/,10.1038/s41598-022-06907-z,35190583,PMC8861055,,PRJNA752710,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35145919/,10.3389/fcimb.2021.763507,35145919,PMC8821809,,PRJNA753264,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36563106/,10.1080/19490976.2022.2156255,36563106,PMC9794006,,GSE181878; GSE182319; PRJNA753723,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35873161/,10.3389/fcimb.2022.908492,35873161,PMC9304937,,PRJNA753792,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34950610/,10.3389/fcimb.2021.788836,34950610,PMC8688745,,PRJNA753920,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34963638/,10.1016/j.jinf.2021.12.030,34963638,PMC8709923,,PRJNA754005,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35876129/,10.1164/rccm.202110-2413OC,35876129,PMC9757088,,PRJNA754787,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36680094/,10.3390/v15010053,36680094,PMC9866815,,PRJNA755142,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34926315/,10.3389/fcimb.2021.749509,34926315,PMC8677705,,PRJNA755856,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35300688/,10.1186/s12920-022-01209-9,35300688,PMC8932003,,PRJNA755898,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35118005/,10.3389/fcimb.2021.761757,35118005,PMC8803748,,PRJNA756402,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35715833/,10.1186/s40779-022-00387-y,35715833,PMC9204369,,PRJNA756623,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35174781/,10.1080/19490976.2022.2031840,35174781,PMC8855857,,PRJNA756849,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36704107/,10.3389/fcimb.2022.1064537,36704107,PMC9872723,,PRJNA757573,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34831411/,10.3390/cells10113188,34831411,PMC8617723,,PRJNA757573,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35538056/,10.1038/s41467-022-29968-0,35538056,PMC9091228,,PRJNA757939,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34915914/,10.1186/s13073-021-01007-5,34915914,PMC8680346,,PRJNA758252,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34739493/,10.1371/journal.pone.0259188,34739493,PMC8570463,,PRJNA758386,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34938669/,10.3389/fcimb.2021.763121,34938669,PMC8687143,,PRJNA759072,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35019769/,10.1128/spectrum.01757-21,35019769,PMC8754113,,PRJNA759097,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34980006/,10.1186/s12885-021-09074-y,34980006,PMC8722097,,PRJNA759366,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35317097/,10.3748/wjg.v28.i8.811,35317097,PMC8900573,,PRJNA759383,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34631601/,10.3389/fcimb.2021.720674,34631601,PMC8498027,,PRJNA759575,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34858881/,10.3389/fcimb.2021.774330,34858881,PMC8632060,,PRJNA759579,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35440670/,10.1038/s41598-022-07995-7,35440670,PMC9018687,,PRJNA759642,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34867956/,10.3389/fimmu.2021.736196,34867956,PMC8634832,,GSE183154; PRJNA759926,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35863023/,10.1128/spectrum.00486-22,35863023,PMC9430933,,PRJNA760324,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35387603/,10.1186/s12884-022-04630-1,35387603,PMC8988340,,PRJNA760654,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35069544/,10.3389/fimmu.2021.771136,35069544,PMC8766840,,PRJNA760816,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35138147/,10.1128/spectrum.02358-21,35138147,PMC8826741,,PRJNA761243,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34926314/,10.3389/fcimb.2021.706970,34926314,PMC8674698,,PRJNA762232,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34959775/,10.3390/nu13124224,34959775,PMC8703686,,PRJNA762545,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34622310/,10.1007/s00784-021-04214-x,34622310,PMC8898250,,PRJNA763000,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34799562/,10.1038/s41467-021-27112-y,34799562,PMC8604900,,PRJNA763023,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39731152/,10.1186/s40168-024-01987-7,39731152,PMC11681701,,PRJCA017288; PRJNA763023,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38649355/,10.1038/s41467-024-47523-x,38649355,PMC11035630,,CNP0004314; PRJNA763023,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34627155/,10.1186/s12864-021-08023-0,34627155,PMC8501638,,PRJNA763343,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34722781/,10.1155/2021/8124593,34722781,PMC8550847,,PRJNA763727,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34859107/,10.1155/2021/7403042,34859107,PMC8632398,,PRJNA763744,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35145519/,10.3389/fimmu.2022.785422,35145519,PMC8821101,,PRJNA764032,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37062177/,10.1016/j.ebiom.2023.104567,37062177,PMC10139895,,PRJNA764177,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35726919/,10.1128/mbio.01085-22,35726919,PMC9426487,,PRJNA764274,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37432207/,10.3390/nu15092074,37432207,PMC10180880,,PRJNA764503; PRJNA765566; PRJNA774166,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34888258/,10.3389/fcimb.2021.751795,34888258,PMC8650695,,PRJNA765184,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34926325/,10.3389/fcimb.2021.781927,34926325,PMC8677670,,PRJNA765531,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40396735/,10.1128/msystems.00084-25,40396735,PMC12172497,,PRJNA765566,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35310849/,10.3389/fcimb.2022.855839,35310849,PMC8928749,,PRJNA765792,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34858437/,10.3389/fimmu.2021.780910,34858437,PMC8630784,,PRJNA766045,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34747331/,10.1080/19490976.2021.1987781,34747331,PMC8583005,,PRJNA766067,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
